Data,pcr-positivo,pcr-negativo,pcr-positivo-0a4,pcr-positivo-5a9,pcr-positivo-10a14,pcr-positivo-15a19,pcr-positivo-20a29,pcr-positivo-30a39,pcr-positivo-40a49,pcr-positivo-50a59,pcr-positivo-60a69,pcr-positivo-70a79,pcr-positivo-80a999,obitos,DT_NOTIFIC_x,pcr_negativo,pcr_positivo,pcr_total,srag_pcr-positivo-5a9,srag_pcr-positivo-0a4,srag_pcr-positivo-10a14,srag_pcr-positivo-15a19,srag_pcr-positivo-20a29,srag_pcr-positivo-30a39,srag_pcr-positivo-40a49,srag_pcr-positivo-50a59,srag_pcr-positivo-60a69,srag_pcr-positivo-70a79,srag_pcr-positivo-80a999,srag_obito,DT_NOTIFIC_y,pcr2_negativo,pcr2_positivo,pcr2_total,srag2_pcr-positivo-5a9,srag2_pcr-positivo-0a4,srag2_pcr-positivo-10a14,srag2_pcr-positivo-15a19,srag2_pcr-positivo-20a29,srag2_pcr-positivo-30a39,srag2_pcr-positivo-40a49,srag2_pcr-positivo-50a59,srag2_pcr-positivo-60a69,srag2_pcr-positivo-70a79,srag2_pcr-positivo-80a999,srag2_obito,pcr-positivo-final,pcr-negativo-final,obito-final,pcr-positivo-0a4-final,pcr-positivo-5a9-final,pcr-positivo-10a14-final,pcr-positivo-15a19-final,pcr-positivo-20a29-final,pcr-positivo-30a39-final,pcr-positivo-40a49-final,pcr-positivo-50a59-final,pcr-positivo-60a69-final,pcr-positivo-70a79-final,pcr-positivo-80a999-final
2020-02-18,10,7,0,0,5,0,0,3,2,0,0,0,0,0,2020-02-18,86.0,0.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,93.0,9.0,0.0,0.0,5.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0
2020-02-19,1,3,0,0,0,0,0,1,0,0,0,0,0,0,2020-02-19,95.0,0.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,98.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2020-02-20,3,8,0,0,0,0,0,0,0,3,0,0,0,0,2020-02-20,93.0,0.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,101.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
2020-02-21,2,4,0,0,0,0,0,0,0,0,2,0,0,1,2020-02-21,79.0,0.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,83.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
2020-02-22,1,3,0,0,0,0,0,1,0,0,0,0,0,0,2020-02-22,31.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,34.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2020-02-23,5,8,1,0,0,0,1,0,0,3,0,0,0,0,2020-02-23,35.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,43.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0
2020-02-24,4,2,0,0,0,0,1,2,0,0,1,0,0,0,2020-02-24,63.0,1.0,64.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,65.0,7.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0
2020-02-25,1,10,0,0,0,0,0,0,0,0,1,0,0,0,2020-02-25,43.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,53.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2020-02-26,3,112,0,0,0,0,0,0,0,1,0,1,1,0,2020-02-26,138.0,3.0,141.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,14.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,250.0,14.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,1.0
2020-02-27,3,138,0,0,0,0,0,0,0,1,0,0,0,0,2020-02-27,180.0,1.0,181.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,318.0,16.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2020-02-28,5,62,0,0,0,0,1,2,1,0,0,1,0,0,2020-02-28,153.0,3.0,156.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,215.0,10.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0
2020-02-29,5,15,0,0,0,0,1,3,0,0,0,1,0,0,2020-02-29,57.0,2.0,59.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,72.0,4.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,1.0,0.0
2020-03-01,8,46,0,0,0,0,0,0,3,2,0,2,1,0,2020-03-01,40.0,1.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,86.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,2.0,1.0
2020-03-02,10,50,0,0,0,0,2,2,2,0,2,0,0,0,2020-03-02,147.0,3.0,150.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,197.0,7.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,1.0,2.0,0.0,0.0
2020-03-03,16,35,2,0,1,2,3,4,2,0,0,2,0,0,2020-03-03,113.0,1.0,114.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,148.0,7.0,2.0,0.0,1.0,2.0,3.0,4.0,3.0,0.0,0.0,2.0,0.0
2020-03-04,21,29,1,1,0,0,0,3,4,3,3,0,2,0,2020-03-04,111.0,2.0,113.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,140.0,17.0,2.0,1.0,0.0,0.0,1.0,3.0,4.0,3.0,3.0,0.0,2.0
2020-03-05,23,35,0,0,0,1,5,4,1,2,2,1,1,0,2020-03-05,121.0,2.0,123.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,14.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,156.0,14.0,0.0,0.0,0.0,1.0,5.0,4.0,1.0,2.0,3.0,2.0,1.0
2020-03-06,27,43,0,1,1,1,2,4,2,1,2,3,2,0,2020-03-06,127.0,2.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,9.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,170.0,9.0,0.0,1.0,1.0,1.0,2.0,4.0,2.0,3.0,2.0,3.0,2.0
2020-03-07,26,15,0,0,0,0,4,2,5,1,4,0,0,0,2020-03-07,36.0,3.0,39.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,51.0,4.0,0.0,0.0,0.0,0.0,4.0,3.0,5.0,2.0,5.0,0.0,0.0
2020-03-08,14,20,0,0,0,2,1,4,1,0,2,0,0,0,2020-03-08,43.0,1.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,63.0,2.0,0.0,0.0,0.0,2.0,1.0,4.0,1.0,0.0,2.0,1.0,0.0
2020-03-09,40,56,0,0,0,0,6,8,8,7,4,1,0,0,2020-03-09,203.0,2.0,205.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,17.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,259.0,17.0,0.0,0.0,0.0,0.0,7.0,8.0,8.0,7.0,5.0,1.0,0.0
2020-03-10,66,62,1,0,1,0,6,15,10,8,4,1,0,1,2020-03-10,142.0,6.0,148.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,1.0,0.0,19.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,204.0,20.0,1.0,0.0,1.0,0.0,7.0,17.0,10.0,8.0,6.0,2.0,0.0
2020-03-11,87,73,0,0,0,1,18,21,9,9,10,3,0,1,2020-03-11,166.0,4.0,170.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,23.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,239.0,24.0,1.0,0.0,0.0,1.0,18.0,23.0,9.0,9.0,11.0,3.0,0.0
2020-03-12,155,263,0,0,1,1,41,35,20,26,7,3,4,1,2020-03-12,182.0,13.0,195.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,1.0,2.0,24.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.0,445.0,25.0,0.0,0.0,1.0,1.0,41.0,35.0,24.0,30.0,9.0,4.0,6.0
2020-03-13,322,649,4,0,0,5,160,52,21,21,20,5,5,2,2020-03-13,268.0,20.0,288.0,0.0,1.0,1.0,1.0,1.0,4.0,0.0,4.0,5.0,2.0,1.0,32.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,342.0,917.0,34.0,5.0,0.0,1.0,6.0,161.0,56.0,21.0,25.0,25.0,7.0,6.0
2020-03-14,144,334,4,1,0,0,23,38,31,19,14,4,0,1,2020-03-14,134.0,18.0,152.0,0.0,0.0,0.0,1.0,2.0,5.0,2.0,2.0,3.0,3.0,0.0,15.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.0,468.0,16.0,4.0,1.0,0.0,1.0,25.0,43.0,33.0,21.0,17.0,7.0,0.0
2020-03-15,303,349,2,0,0,0,37,54,40,122,17,8,1,1,2020-03-15,136.0,28.0,164.0,0.0,0.0,0.0,2.0,3.0,7.0,5.0,3.0,7.0,0.0,1.0,17.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,331.0,485.0,18.0,2.0,0.0,0.0,2.0,40.0,61.0,45.0,125.0,24.0,8.0,2.0
2020-03-16,466,920,3,1,1,7,73,128,83,52,53,24,9,2,2020-03-16,534.0,61.0,595.0,2.0,0.0,1.0,0.0,5.0,9.0,15.0,9.0,10.0,5.0,5.0,60.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,527.0,1454.0,62.0,3.0,3.0,2.0,7.0,78.0,137.0,98.0,61.0,63.0,29.0,14.0
2020-03-17,652,4466,2,1,3,3,72,197,73,144,47,20,8,3,2020-03-17,510.0,71.0,581.0,1.0,1.0,1.0,0.0,11.0,14.0,13.0,9.0,15.0,3.0,3.0,70.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,723.0,4976.0,73.0,3.0,2.0,4.0,3.0,83.0,211.0,86.0,153.0,62.0,23.0,11.0
2020-03-18,603,861,5,2,3,4,102,153,105,79,69,23,16,4,2020-03-18,625.0,126.0,751.0,0.0,2.0,2.0,0.0,6.0,18.0,17.0,18.0,34.0,12.0,17.0,130.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,729.0,1486.0,134.0,7.0,2.0,5.0,4.0,108.0,171.0,122.0,97.0,103.0,35.0,33.0
2020-03-19,721,831,1,2,1,6,114,234,114,83,45,32,13,7,2020-03-19,742.0,153.0,895.0,3.0,2.0,0.0,0.0,8.0,15.0,26.0,23.0,33.0,30.0,13.0,158.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,874.0,1573.0,165.0,3.0,5.0,1.0,6.0,122.0,249.0,140.0,106.0,78.0,62.0,26.0
2020-03-20,598,6714,6,2,3,9,87,141,102,72,54,24,11,3,2020-03-20,997.0,259.0,1256.0,0.0,4.0,4.0,3.0,11.0,46.0,31.0,46.0,44.0,40.0,30.0,213.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,857.0,7711.0,216.0,10.0,2.0,7.0,12.0,98.0,187.0,133.0,118.0,98.0,64.0,41.0
2020-03-21,313,500,3,0,2,1,38,86,57,39,33,20,2,5,2020-03-21,682.0,136.0,818.0,0.0,0.0,0.0,0.0,8.0,23.0,14.0,30.0,23.0,26.0,12.0,177.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,449.0,1182.0,182.0,3.0,0.0,2.0,1.0,46.0,109.0,71.0,69.0,56.0,46.0,14.0
2020-03-22,349,5347,4,2,1,3,38,84,63,43,47,22,14,7,2020-03-22,640.0,162.0,802.0,3.0,1.0,1.0,1.0,7.0,26.0,24.0,23.0,35.0,29.0,12.0,167.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,511.0,5987.0,174.0,5.0,5.0,2.0,4.0,45.0,110.0,87.0,66.0,82.0,51.0,26.0
2020-03-23,697,2872,9,4,2,7,92,181,142,89,62,14,18,15,2020-03-23,1677.0,425.0,2102.0,5.0,10.0,0.0,3.0,15.0,68.0,68.0,79.0,79.0,53.0,45.0,412.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1122.0,4549.0,427.0,19.0,9.0,2.0,10.0,107.0,249.0,210.0,168.0,141.0,67.0,63.0
2020-03-24,750,3284,9,3,0,5,58,147,118,94,52,125,35,18,2020-03-24,1401.0,415.0,1816.0,2.0,5.0,1.0,1.0,21.0,57.0,71.0,67.0,77.0,66.0,47.0,364.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1165.0,4685.0,382.0,14.0,5.0,1.0,6.0,79.0,204.0,189.0,161.0,129.0,191.0,82.0
2020-03-25,705,1519,10,4,2,7,79,180,151,90,71,29,21,11,2020-03-25,1318.0,435.0,1753.0,3.0,4.0,0.0,4.0,13.0,49.0,82.0,83.0,98.0,58.0,41.0,362.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1140.0,2837.0,373.0,14.0,7.0,2.0,11.0,92.0,229.0,233.0,173.0,169.0,87.0,62.0
2020-03-26,633,1430,6,2,2,1,51,123,122,82,68,39,22,14,2020-03-26,1294.0,552.0,1846.0,3.0,4.0,2.0,3.0,19.0,65.0,91.0,99.0,116.0,95.0,55.0,389.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1185.0,2724.0,403.0,10.0,5.0,4.0,4.0,70.0,188.0,213.0,181.0,184.0,134.0,77.0
2020-03-27,1628,3073,13,5,4,10,155,351,333,212,225,68,134,29,2020-03-27,1324.0,640.0,1964.0,3.0,0.0,1.0,2.0,23.0,90.0,118.0,118.0,130.0,104.0,51.0,437.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2268.0,4397.0,466.0,13.0,8.0,5.0,12.0,178.0,441.0,451.0,330.0,355.0,172.0,185.0
2020-03-28,928,1108,11,0,0,3,117,245,219,138,79,46,27,14,2020-03-28,787.0,393.0,1180.0,1.0,4.0,0.0,0.0,20.0,43.0,64.0,71.0,93.0,66.0,31.0,234.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1321.0,1895.0,248.0,15.0,1.0,0.0,3.0,137.0,288.0,283.0,209.0,172.0,112.0,58.0
2020-03-29,647,2349,7,4,0,9,67,143,122,94,60,60,26,25,2020-03-29,735.0,374.0,1109.0,1.0,5.0,0.0,1.0,16.0,48.0,62.0,69.0,73.0,52.0,47.0,279.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1021.0,3084.0,304.0,12.0,5.0,0.0,10.0,83.0,191.0,184.0,163.0,133.0,112.0,73.0
2020-03-30,12350,8389,11,5,2,7560,160,1926,1623,389,290,116,77,38,2020-03-30,1811.0,994.0,2805.0,3.0,4.0,3.0,3.0,40.0,144.0,196.0,203.0,204.0,113.0,81.0,586.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13344.0,10200.0,624.0,15.0,8.0,5.0,7563.0,200.0,2070.0,1819.0,592.0,494.0,229.0,158.0
2020-03-31,1755,4976,14,4,6,11,159,452,403,235,170,76,56,39,2020-03-31,1377.0,830.0,2207.0,4.0,9.0,2.0,3.0,34.0,104.0,137.0,174.0,161.0,112.0,90.0,507.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2585.0,6353.0,546.0,23.0,8.0,8.0,14.0,193.0,556.0,540.0,409.0,331.0,188.0,146.0
2020-04-01,3886,4774,11,3,8,4,189,487,428,261,127,74,2202,2194,2020-04-01,1304.0,832.0,2136.0,5.0,2.0,2.0,2.0,31.0,121.0,142.0,166.0,173.0,109.0,79.0,467.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4718.0,6078.0,2661.0,13.0,8.0,10.0,6.0,220.0,608.0,570.0,427.0,300.0,183.0,2281.0
2020-04-02,1673,11797,17,4,2,7,164,439,372,224,143,68,38,49,2020-04-02,1193.0,821.0,2014.0,3.0,8.0,1.0,3.0,18.0,96.0,147.0,171.0,182.0,100.0,92.0,467.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2494.0,12990.0,516.0,25.0,7.0,3.0,10.0,182.0,535.0,519.0,395.0,325.0,168.0,130.0
2020-04-03,4615,2861,11,2,3,14,199,407,411,2983,155,90,63,2737,2020-04-03,1188.0,726.0,1914.0,4.0,5.0,1.0,5.0,28.0,82.0,114.0,174.0,136.0,101.0,76.0,465.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5341.0,4049.0,3202.0,16.0,6.0,4.0,19.0,227.0,489.0,525.0,3157.0,291.0,191.0,139.0
2020-04-04,1054,8818,19,5,1,4,90,226,213,153,90,58,74,37,2020-04-04,713.0,524.0,1237.0,1.0,3.0,1.0,0.0,15.0,61.0,80.0,115.0,111.0,62.0,75.0,372.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1578.0,9531.0,409.0,22.0,6.0,2.0,4.0,105.0,287.0,293.0,268.0,201.0,120.0,149.0
2020-04-05,782,1017,5,4,1,1,62,202,172,102,61,33,34,29,2020-04-05,673.0,451.0,1124.0,2.0,3.0,3.0,2.0,16.0,51.0,79.0,81.0,95.0,64.0,55.0,345.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1233.0,1690.0,374.0,8.0,6.0,4.0,3.0,78.0,253.0,251.0,183.0,156.0,97.0,89.0
2020-04-06,2829,3687,23,4,5,14,284,692,578,455,158,95,65,55,2020-04-06,1606.0,1170.0,2776.0,2.0,8.0,2.0,5.0,45.0,152.0,209.0,224.0,216.0,174.0,133.0,725.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3999.0,5293.0,780.0,31.0,6.0,7.0,19.0,329.0,844.0,787.0,679.0,374.0,269.0,198.0
2020-04-07,14264,4046,33,10,10,11,10129,751,1901,341,177,439,69,60,2020-04-07,1312.0,842.0,2154.0,4.0,7.0,1.0,4.0,41.0,113.0,142.0,174.0,137.0,119.0,100.0,574.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15106.0,5358.0,634.0,40.0,14.0,11.0,15.0,10170.0,864.0,2043.0,515.0,314.0,558.0,169.0
2020-04-08,2545,3483,28,5,8,21,469,613,566,311,169,82,85,45,2020-04-08,1240.0,959.0,2199.0,4.0,14.0,3.0,8.0,43.0,102.0,174.0,186.0,171.0,132.0,122.0,582.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3504.0,4723.0,627.0,42.0,9.0,11.0,29.0,512.0,715.0,740.0,497.0,340.0,214.0,207.0
2020-04-09,2283,3303,13,10,3,13,225,700,516,326,146,69,68,40,2020-04-09,1213.0,887.0,2100.0,1.0,1.0,0.0,4.0,46.0,112.0,161.0,170.0,157.0,132.0,103.0,555.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3170.0,4516.0,595.0,14.0,11.0,3.0,17.0,271.0,812.0,677.0,496.0,303.0,201.0,171.0
2020-04-10,2742,1432,11,14,11,6,152,1412,382,223,115,81,69,46,2020-04-10,785.0,704.0,1489.0,3.0,3.0,0.0,4.0,31.0,92.0,120.0,146.0,118.0,109.0,78.0,433.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3446.0,2217.0,479.0,14.0,17.0,11.0,10.0,183.0,1504.0,502.0,369.0,233.0,190.0,147.0
2020-04-11,1541,9575,15,1,3,7,144,348,351,255,132,60,50,37,2020-04-11,843.0,649.0,1492.0,2.0,6.0,2.0,0.0,36.0,89.0,120.0,135.0,107.0,81.0,71.0,416.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2190.0,10418.0,453.0,21.0,3.0,5.0,7.0,180.0,437.0,471.0,390.0,239.0,141.0,121.0
2020-04-12,1357,996,7,3,1,6,138,333,287,168,97,55,49,39,2020-04-12,656.0,593.0,1249.0,1.0,7.0,2.0,0.0,25.0,78.0,120.0,108.0,94.0,92.0,66.0,386.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1950.0,1652.0,425.0,14.0,4.0,3.0,6.0,163.0,411.0,407.0,276.0,191.0,147.0,115.0
2020-04-13,5604,5991,29,5,9,23,372,920,3036,588,263,144,81,66,2020-04-13,1590.0,1526.0,3116.0,6.0,8.0,5.0,9.0,86.0,218.0,296.0,267.0,246.0,206.0,179.0,873.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7130.0,7581.0,939.0,37.0,11.0,14.0,32.0,458.0,1138.0,3332.0,855.0,509.0,350.0,260.0
2020-04-14,4311,6862,29,15,12,32,407,1561,777,608,209,121,98,55,2020-04-14,1337.0,1358.0,2695.0,6.0,8.0,1.0,4.0,70.0,199.0,270.0,271.0,235.0,165.0,129.0,738.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5669.0,8199.0,793.0,37.0,21.0,13.0,36.0,477.0,1760.0,1047.0,879.0,444.0,286.0,227.0
2020-04-15,3507,4159,20,17,12,20,444,968,866,525,213,114,115,67,2020-04-15,1370.0,1330.0,2700.0,7.0,10.0,5.0,3.0,58.0,161.0,235.0,271.0,214.0,184.0,182.0,788.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4837.0,5529.0,855.0,30.0,24.0,17.0,23.0,502.0,1129.0,1101.0,796.0,427.0,298.0,297.0
2020-04-16,3701,3993,39,18,12,24,408,950,861,827,224,116,97,55,2020-04-16,1284.0,1284.0,2568.0,9.0,16.0,6.0,7.0,67.0,159.0,221.0,226.0,221.0,182.0,170.0,775.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4985.0,5277.0,830.0,55.0,27.0,18.0,31.0,475.0,1109.0,1082.0,1053.0,445.0,298.0,267.0
2020-04-17,3420,3845,28,4,18,34,421,1045,823,506,232,143,135,67,2020-04-17,1245.0,1280.0,2525.0,8.0,11.0,5.0,7.0,43.0,172.0,227.0,249.0,219.0,193.0,146.0,742.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4700.0,5090.0,809.0,39.0,12.0,23.0,41.0,464.0,1217.0,1050.0,755.0,451.0,336.0,281.0
